shortcode,media_id,mediaID_sec,created_at_unix,created_at_utc,epoch_estimate,is_multiple,count,is_video,vid_duration,off_by
BVUA6RRjEFb,1.53685737711785E+018,183207676.067,1497427697,2017-06-14 08:08:17,2011-08-24 21:07:00,False,None,False,None,0
BvUgRHwHm9B,2.00536964812967E+018,239058691.04,1553278747,2019-03-22 18:19:07,2011-08-24 21:07:35,False,None,True,15.02,35
BvujN45n-Hl,2.0127009695586E+018,239932652.659,1554152708,2019-04-01 21:05:08,2011-08-24 21:07:35,False,None,True,5.73,35
BVUpSoqjfFZ,1.53703497336134E+018,183228847.189,1497448868,2017-06-14 14:01:08,2011-08-24 21:07:00,False,None,True,3.6,0
BVUx93ija9w,1.53707312864282E+018,183233395.653,1497453417,2017-06-14 15:16:57,2011-08-24 21:07:01,False,None,False,None,1
Bv-UZpLnq4Q,2.01713940624406E+018,240461755.543,1554681780,2019-04-08 00:03:00,2011-08-24 21:07:04,False,None,True,4,4
BVV2cL_DdpZ,1.53737427934287E+018,183269295.614,1497489317,2017-06-15 01:15:17,2011-08-24 21:07:01,False,None,False,None,1
BVvfPDplODu,1.54459057136421E+018,184129544.659,1498349566,2017-06-25 00:12:46,2011-08-24 21:07:01,False,None,True,47.297,1
BVVgJ0EDDN8,1.53727625968302E+018,183257610.76,1497477632,2017-06-14 22:00:32,2011-08-24 21:07:01,False,None,False,None,1
BVVGt0NDaCO,1.53716438452598E+018,183244274.202,1497464295,2017-06-14 18:18:15,2011-08-24 21:07:00,False,None,False,None,0
BVw6ISaFHVJ,1.54499032840644E+018,184177199.412,1498397221,2017-06-25 13:27:01,2011-08-24 21:07:01,False,None,False,None,1
BVw8B36lVbk,1.54499868373689E+018,184178195.445,1498398217,2017-06-25 13:43:37,2011-08-24 21:07:01,False,None,False,None,1
BVWlSvHDIoj,1.53758033804922E+018,183293859.726,1497513881,2017-06-15 08:04:41,2011-08-24 21:07:01,False,None,False,None,1
Bvwt0cQHdb7,2.01331054927556E+018,240005320.224,1554225341,2019-04-02 17:15:41,2011-08-24 21:07:00,True,3,False,None,0
BVWZZJ-jB9_,1.53752800265635E+018,183287620.861,1497507642,2017-06-15 06:20:42,2011-08-24 21:07:01,False,None,False,None,1
BVX-04ZjvXG,1.53797411062513E+018,183340801.075,1497560822,2017-06-15 21:07:02,2011-08-24 21:07:00,False,None,False,None,0
BVXd9DvDjmE,1.5378295370179E+018,183323566.558,1497543588,2017-06-15 16:19:48,2011-08-24 21:07:01,False,None,True,42.71,1
BVxlbJzlu3q,1.54518074084078E+018,184199898.343,1498419920,2017-06-25 19:45:20,2011-08-24 21:07:01,False,None,True,10.066,1
BVXs4YODsoA,1.53789518611315E+018,183331392.54,1497551414,2017-06-15 18:30:14,2011-08-24 21:07:01,False,None,True,4.018,1
Bvx_WQlH_Ge,2.01366911497273E+018,240048064.586,1554268086,2019-04-03 05:08:06,2011-08-24 21:07:01,False,None,False,None,1
B_vXX5aHJqT,2.3011607318687E+018,274319735.988,1588539904,2020-05-03 21:05:04,2011-08-24 21:09:28,False,None,True,52.011,148
BVYo-DtDKzL,1.53815945919206E+018,183362896.346,1497582918,2017-06-16 03:15:18,2011-08-24 21:07:01,False,None,False,None,1
BVYwTi8DGZ5,1.53819172216428E+018,183366742.392,1497586764,2017-06-16 04:19:24,2011-08-24 21:07:01,False,None,False,None,1
BvYYK-nnMH-,2.00645994154117E+018,239188664.143,1553408685,2019-03-24 06:24:45,2011-08-24 21:07:00,False,None,False,None,0
BV-zsxwFy8k,1.54890269931125E+018,184643590.368,1498863612,2017-06-30 23:00:12,2011-08-24 21:07:01,False,None,False,None,1
BVZzB4lD9Dl,1.53848517756661E+018,183401725.002,1497621746,2017-06-16 14:02:26,2011-08-24 21:07:00,False,None,True,3.966,0
Bw0e98sneNF,2.0323855303074E+018,242279235.161,1556499256,2019-04-29 00:54:16,2011-08-24 21:07:00,True,3,Contains at least one video,None,0
Bw0EGdynw8v,2.03226736834164E+018,242265149.157,1556485170,2019-04-28 20:59:30,2011-08-24 21:07:00,True,8,False,None,0
Bw3f0gCHTF6,2.03323370403091E+018,242380345.348,1556600555,2019-04-30 05:02:35,2011-08-24 21:10:09,False,None,True,6.57,189
Bw3WjJHHJRN,2.03319292876899E+018,242375484.558,1556595790,2019-04-30 03:43:10,2011-08-24 21:11:45,False,None,True,27.24,285
Bw4s8K1HQ0K,2.03357288060139E+018,242420778.346,1556640800,2019-04-30 16:13:20,2011-08-24 21:07:01,False,None,False,None,1
BW8UbH0FjS8,1.56621659516425E+018,186707567.592,1500927589,2017-07-24 20:19:49,2011-08-24 21:07:01,False,None,False,None,1
BwA35njnrOZ,2.0178584851038E+018,240547476.423,1554767539,2019-04-08 23:52:19,2011-08-24 21:07:42,False,None,True,3.53,42
BwAb_ybH9QK,2.01773576378698E+018,240532846.902,1554752868,2019-04-08 19:47:48,2011-08-24 21:07:01,True,3,Contains at least one video,None,1
BwAdLODHN-i,2.01774094740966E+018,240533464.838,1554753486,2019-04-08 19:58:06,2011-08-24 21:07:01,True,2,False,None,1
BwAko5OHZ-G,2.01777377295556E+018,240537377.948,1554757500,2019-04-08 21:05:00,2011-08-24 21:08:42,False,None,True,28.97,102
BwavN6knaqe,2.02513864688702E+018,241415339.337,1555635507,2019-04-19 00:58:27,2011-08-24 21:09:27,False,None,True,29.67,147
BwbFZkanjYX,2.02523620475393E+018,241426969.141,1555647021,2019-04-19 04:10:21,2011-08-24 21:07:31,False,None,True,14.96,31
BWbTimWFZ5V,1.55692403670526E+018,185599808.3,1499819830,2017-07-12 00:37:10,2011-08-24 21:07:01,False,None,True,51.7,1
Bwck_cunyFy,2.02565662225827E+018,241477086.813,1555697108,2019-04-19 18:05:08,2011-08-24 21:07:01,False,None,False,None,1
BWd7IdSlAF_,1.55766111209023E+018,185687674.533,1499907696,2017-07-13 01:01:36,2011-08-24 21:07:01,False,None,True,5.066,1
BwDRpLwnynk,2.01853465490825E+018,240628082.145,1554848103,2019-04-09 22:15:03,2011-08-24 21:07:00,False,None,False,None,0
BWg1IFoFQ64,1.55847912333227E+018,185785189.072,1500005210,2017-07-14 04:06:50,2011-08-24 21:07:00,False,None,False,None,0
BWGGANBF1ty,1.55095352393173E+018,184888067.714,1499108089,2017-07-03 18:54:49,2011-08-24 21:07:01,False,None,True,15.04,1
BwGxkZ7nm1-,2.01951948894624E+018,240745483.511,1554965505,2019-04-11 06:51:45,2011-08-24 21:07:01,True,3,Contains at least one video,None,1
BwGycTEnnpp,2.01952332987174E+018,240745941.385,1554965963,2019-04-11 06:59:23,2011-08-24 21:07:01,True,2,False,None,1
BwiawI_H08s,2.02730043966327E+018,241673045.118,1555893066,2019-04-22 00:31:06,2011-08-24 21:07:00,True,3,False,None,0
BwiDuTjna6Q,2.02719915850424E+018,241660971.463,1555880993,2019-04-21 21:09:53,2011-08-24 21:07:01,False,None,False,None,1
BwIGyTOHbn0,2.01989427776649E+018,240790161.82,1555010212,2019-04-11 19:16:52,2011-08-24 21:07:30,False,None,True,29.39,30
BwiinzrH1rr,2.02733505139542E+018,241677171.158,1555897192,2019-04-22 01:39:52,2011-08-24 21:07:00,False,None,False,None,0
BwiUWnmHSGI,2.02727229754423E+018,241669690.316,1555889712,2019-04-21 23:35:12,2011-08-24 21:07:01,False,None,False,None,1
Bw-ivrQn05i,2.0352168914646E+018,242616759.713,1556836781,2019-05-02 22:39:41,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
B--wJHEnGFX,2.28747739305216E+018,272688554.889,1586908576,2020-04-14 23:56:16,2011-08-24 21:07:01,True,4,Contains at least one video,None,1
BwK-3ytnDdF,2.0207038957363E+018,240886675.803,1555106697,2019-04-12 22:04:57,2011-08-24 21:07:01,True,4,False,None,1
BwkehWzn96h,2.02787996585007E+018,241742130.023,1555962733,2019-04-22 19:52:13,2011-08-24 21:16:42,False,None,True,29.99,582
BwN9xjRn593,2.0215434937274E+018,240986763.683,1555206785,2019-04-14 01:53:05,2011-08-24 21:07:01,False,None,False,None,1
BwnCWZ2nr6f,2.02860049283513E+018,241828023.533,1556048045,2019-04-23 19:34:05,2011-08-24 21:07:01,True,6,False,None,1
BWoAH4pl_Tj,1.56049781274758E+018,186025835.603,1500245857,2017-07-16 22:57:37,2011-08-24 21:07:01,False,None,False,None,1
BwQBOJvhMCu,2.02212160326944E+018,241055679.711,1555275747,2019-04-14 21:02:27,2011-08-24 21:07:47,False,None,True,30.05,47
BwqIhycHjNS,2.02947208835748E+018,241931925.816,1556151947,2019-04-25 00:25:47,2011-08-24 21:07:01,True,2,False,None,1
BWqiIJflSxn,1.56121031436804E+018,186110772.415,1500330794,2017-07-17 22:33:14,2011-08-24 21:07:01,False,None,False,None,1
BwQVsnenHiw,2.02221165771256E+018,241066415.037,1555286436,2019-04-15 00:00:36,2011-08-24 21:07:00,False,None,False,None,0
BwRIWB-H2hj,2.02243440598263E+018,241092968.7,1555312990,2019-04-15 07:23:10,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
BwRRHmQntQH,2.02247299657412E+018,241097569.057,1555317590,2019-04-15 08:39:50,2011-08-24 21:07:00,True,2,False,None,0
BwSlyLMnkSf,2.02284535836038E+018,241141958.041,1555361979,2019-04-15 20:59:39,2011-08-24 21:07:00,True,3,False,None,0
BwTFPRRHeqi,2.02298369718498E+018,241158449.314,1555378471,2019-04-16 01:34:31,2011-08-24 21:07:01,False,None,False,None,1
BWt_hf6l4nk,1.56218402470937E+018,186226847.733,1500446869,2017-07-19 06:47:49,2011-08-24 21:07:01,False,None,False,None,1
BWtNB8llJCZ,1.56196195414655E+018,186200374.859,1500420396,2017-07-18 23:26:36,2011-08-24 21:07:01,False,None,False,None,1
BwurglpnIXl,2.03075183744048E+018,242084483.795,1556304505,2019-04-26 18:48:25,2011-08-24 21:07:01,False,None,False,None,1
Bwv5_zPn1dD,2.03109702996848E+018,242125633.951,1556345655,2019-04-27 06:14:15,2011-08-24 21:07:01,False,None,False,None,1
BwVa7quH5lI,2.0236420571023E+018,241236931.932,1555456997,2019-04-16 23:23:17,2011-08-24 21:07:45,False,None,True,14.69,45
BWvfxrQFgBn,1.56260734885783E+018,186277311.904,1500497333,2017-07-19 20:48:53,2011-08-24 21:07:01,False,None,False,None,1
BwVqrryHEb3,2.02371132747548E+018,241245189.604,1555465211,2019-04-17 01:40:11,2011-08-24 21:07:01,True,9,Contains at least one video,None,1
BWX4DEIFMwu,1.5559586974734E+018,185484730.896,1499704752,2017-07-10 16:39:12,2011-08-24 21:07:01,False,None,False,None,1
BwxJfnIn3V8,2.03144666166378E+018,242167313.297,1556387637,2019-04-27 17:53:57,2011-08-24 21:12:03,False,None,True,30.05,303
BwxmkaWHFIb,2.03157453487763E+018,242182556.972,1556402578,2019-04-27 22:02:58,2011-08-24 21:07:01,True,4,False,None,1
BW-xOC-F8Ck,1.56690618991246E+018,186789773.692,1501009795,2017-07-25 19:09:55,2011-08-24 21:07:01,False,None,False,None,1
BwYBACWn_no,2.02437243307662E+018,241323999.533,1555544021,2019-04-17 23:33:41,2011-08-24 21:07:01,True,2,False,None,1
BWy-pYIFNSW,1.5635875429386E+018,186394160.144,1500614181,2017-07-21 05:16:21,2011-08-24 21:07:00,False,None,False,None,0
Bx01BnEnkGx,2.0504969374984E+018,244438283.145,1558658304,2019-05-24 00:38:24,2011-08-24 21:07:00,True,3,False,None,0
Bx0-DWWnbw8,2.05053663940429E+018,244443015.981,1558663037,2019-05-24 01:57:17,2011-08-24 21:07:01,False,None,False,None,1
BX0kGEIDUyo,1.5820481155352E+018,188594831.888,1502814853,2017-08-15 16:34:13,2011-08-24 21:07:01,False,None,True,60,1
Bx265txHxtR,2.05108573316416E+018,244508473.058,1558728494,2019-05-24 20:08:14,2011-08-24 21:07:00,False,None,False,None,0
BX5OunjFJif,1.58336152020901E+018,188751401.926,1502971423,2017-08-17 12:03:43,2011-08-24 21:07:01,True,2,False,None,1
BX5qM9EFNkN,1.58348235215135E+018,188765806.216,1502985827,2017-08-17 16:03:47,2011-08-24 21:07:00,False,None,True,12.045,0
BX5wzfAl8ds,1.58351138821923E+018,188769267.585,1502989289,2017-08-17 17:01:29,2011-08-24 21:07:01,False,None,True,10.21,1
BX6NMXHlXpD,1.58363624303581E+018,188784151.439,1503004173,2017-08-17 21:09:33,2011-08-24 21:07:01,False,None,True,10.71,1
BX8sV6XFK6I,1.58433618874733E+018,188867591.47,1503087613,2017-08-18 20:20:13,2011-08-24 21:07:01,False,None,True,4.8,1
Bxag1GlnE5y,2.04308976766002E+018,243555279.691,1557775301,2019-05-13 19:21:41,2011-08-24 21:07:01,True,3,False,None,1
BxAn0PDnuzy,2.03580214496506E+018,242686527.367,1556906549,2019-05-03 18:02:29,2011-08-24 21:07:01,True,4,False,None,1
BXB0GBRFJXu,1.56776325739738E+018,186891944.098,1501111965,2017-07-26 23:32:45,2011-08-24 21:07:00,False,None,True,50.716,0
BXCgODYFqJu,1.56795732346475E+018,186915078.576,1501135100,2017-07-27 05:58:20,2011-08-24 21:07:01,False,None,False,None,1
BXD1NARF65t,1.56833108536012E+018,186959634.466,1501179656,2017-07-27 18:20:56,2011-08-24 21:07:01,False,None,True,30.106,1
BxdJNI2ntvf,2.04383029117419E+018,243643556.973,1557863578,2019-05-14 19:52:58,2011-08-24 21:07:01,True,6,False,None,1
BXgJkixlofI,1.57630196323861E+018,187909837.155,1502129858,2017-08-07 18:17:38,2011-08-24 21:07:00,False,None,True,30.063,0
BXGlKVplzbK,1.56910495834723E+018,187051887.315,1501271909,2017-07-28 19:58:29,2011-08-24 21:07:01,False,None,False,None,1
BxGmh_RnAFb,2.03748534288305E+018,242887180.195,1557107201,2019-05-06 01:46:41,2011-08-24 21:07:00,False,None,False,None,0
BxGP9k-nZhT,2.0373860837227E+018,242875347.581,1557095369,2019-05-05 22:29:29,2011-08-24 21:07:01,False,None,False,None,1
BxI2BAxHXQ3,2.03811639544024E+018,242962407.522,1557182429,2019-05-06 22:40:29,2011-08-24 21:07:01,True,2,False,None,1
Bxi7mQGHpmm,2.04545929414644E+018,243837749.26,1558057770,2019-05-17 01:49:30,2011-08-24 21:07:00,True,4,False,None,0
BXI9kypldK2,1.56977527926173E+018,187131795.795,1501351817,2017-07-29 18:10:17,2011-08-24 21:07:01,False,None,False,None,1
BXjWFvdFvHt,1.57720144608434E+018,188017063.866,1502237085,2017-08-09 00:04:45,2011-08-24 21:07:01,False,None,True,30,1
Bxkleo2HNeA,2.04592496389579E+018,243893261.42,1558113341,2019-05-17 17:15:41,2011-08-24 21:07:59,False,None,True,15.02,59
BxLSYBmnMTp,2.03880407214147E+018,243044384.973,1557264750,2019-05-07 21:32:30,2011-08-24 21:12:45,False,None,True,29.06,345
BxLT1jSnYmF,2.03881049922454E+018,243045151.141,1557265172,2019-05-07 21:39:32,2011-08-24 21:07:00,False,None,False,None,0
BXn77jBFHCJ,1.57849377120901E+018,188171121.026,1502391142,2017-08-10 18:52:22,2011-08-24 21:07:00,False,None,False,None,0
BxnnBXKHJEa,2.0467761730623E+018,243994733.46,1558214755,2019-05-18 21:25:55,2011-08-24 21:07:01,False,None,False,None,1
BXNv7iJljdK,1.57112264432538E+018,187292414.227,1501512435,2017-07-31 14:47:15,2011-08-24 21:07:00,True,2,False,None,0
BXObCNxFnZE,1.57131221947583E+018,187315013.346,1501535035,2017-07-31 21:03:55,2011-08-24 21:07:01,False,None,True,5.7,1
BxQ0MKKnM6I,2.0403601651666E+018,243229885.717,1557450466,2019-05-10 01:07:46,2011-08-24 21:16:20,False,None,True,5.72,560
Bxqas5Hn3JX,2.04756641479075E+018,244088937.615,1558308959,2019-05-19 23:35:59,2011-08-24 21:07:01,True,2,False,None,1
BxQb1hTH53h,2.04025305634122E+018,243217117.35,1557437571,2019-05-09 21:32:51,2011-08-24 21:14:13,False,None,True,24.68,433
BxqJ3S3nGLG,2.04749236284348E+018,244080109.935,1558300131,2019-05-19 21:08:51,2011-08-24 21:07:01,False,None,False,None,1
BXqmkb3lZbS,1.57924424893894E+018,188260584.943,1502480606,2017-08-11 19:43:26,2011-08-24 21:07:01,False,None,False,None,1
BxqqFYUnkEH,2.04763406825988E+018,244097002.537,1558317024,2019-05-20 01:50:24,2011-08-24 21:07:01,True,2,False,None,1
Bxqrx40nEfN,2.04764152485985E+018,244097891.433,1558317913,2019-05-20 02:05:13,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
BxquAEkn9PG,2.04765129564224E+018,244099056.201,1558319077,2019-05-20 02:24:37,2011-08-24 21:07:00,True,2,Contains at least one video,None,0
BxqXgA3nKOK,2.04755233561933E+018,244087259.247,1558307280,2019-05-19 23:08:00,2011-08-24 21:07:00,False,None,False,None,0
BxqxMsDHunU,2.04766535680307E+018,244100732.422,1558320754,2019-05-20 02:52:34,2011-08-24 21:07:01,False,None,False,None,1
BXRMSVllJC4,1.5720917816168E+018,187407944.395,1501627966,2017-08-01 22:52:46,2011-08-24 21:07:01,False,None,False,None,1
B-xrZ5XnAEi,2.28379738163983E+018,272249863.343,1586469885,2020-04-09 22:04:45,2011-08-24 21:07:01,True,2,False,None,1
BxtC3mgHR1r,2.04830602252865E+018,244177105.728,1558397163,2019-05-21 00:06:03,2011-08-24 21:07:37,False,None,True,20.24,37
BxuxbWSHA_y,2.04879226413122E+018,244235070.244,1558455091,2019-05-21 16:11:31,2011-08-24 21:07:00,False,None,False,None,0
BXVfojEFkxM,1.5733027707063E+018,187552305.544,1501772327,2017-08-03 14:58:47,2011-08-24 21:07:01,False,None,False,None,1
Bxvv-nRHXO9,2.04906736643352E+018,244267864.994,1558487886,2019-05-22 01:18:06,2011-08-24 21:07:01,True,2,False,None,1
BXYkHJSjc_d,1.57416689045169E+018,187655316.645,1501875338,2017-08-04 19:35:38,2011-08-24 21:07:01,False,None,True,57.457,1
BxYpHLLnn4I,2.04256324396191E+018,243492513.175,1557712534,2019-05-13 01:55:34,2011-08-24 21:07:00,False,None,False,None,0
BxYWYSznZ8X,2.04248085749653E+018,243482691.943,1557702888,2019-05-12 23:14:48,2011-08-24 21:09:56,False,None,True,14.809,176
By0mq_6Hem9,2.06844820947612E+018,246578241.524,1560798356,2019-06-17 19:05:56,2011-08-24 21:08:34,False,None,True,14.64,94
BY1b4sfDFTm,1.60030788591212E+018,190771566.142,1504991587,2017-09-09 21:13:07,2011-08-24 21:07:00,False,None,True,18.223,0
BY1F7scDX4h,1.60021133499705E+018,190760056.376,1504980078,2017-09-09 18:01:18,2011-08-24 21:07:01,False,None,True,59.476,1
B_y1HX9HVRa,2.30213596276256E+018,274435992.57,1588656014,2020-05-05 05:20:14,2011-08-24 21:07:01,False,None,False,None,1
By36WOSH5xe,2.06937916766261E+018,246689220.388,1560909242,2019-06-19 01:54:02,2011-08-24 21:07:01,True,8,Contains at least one video,None,1
By3hOygHFbP,2.06926870563339E+018,246676052.288,1560896074,2019-06-18 22:14:34,2011-08-24 21:07:01,True,6,False,None,1
By3MpL7npod,2.06917816066812E+018,246665258.487,1560885287,2019-06-18 19:14:47,2011-08-24 21:07:08,False,None,True,20.47,8
BY4hIXGjwVB,1.60117537762699E+018,190874979.213,1505095000,2017-09-11 01:56:40,2011-08-24 21:07:00,False,None,True,18.226,0
By5-416HdzC,2.06996208881119E+018,246758710.004,1560978850,2019-06-19 21:14:10,2011-08-24 21:08:59,False,None,True,55.23,119
BY6TxTOjixU,1.601679568267E+018,190935083.421,1505155105,2017-09-11 18:38:25,2011-08-24 21:07:01,False,None,True,17.935,1
BY9XMB4DtMW,1.60253902413148E+018,191037538.544,1505257560,2017-09-12 23:06:00,2011-08-24 21:07:01,False,None,True,26.568,1
By9ZS6cHfxV,2.07092265452241E+018,246873218.36,1561093240,2019-06-21 05:00:40,2011-08-24 21:07:01,False,None,False,None,1
Bya0-cag29o,2.06119276901115E+018,245713325.621,1559933430,2019-06-07 18:50:30,2011-08-24 21:08:24,False,None,True,15.02,84
ByArO74Hjji,2.05383157244587E+018,244835802.608,1559055824,2019-05-28 15:03:44,2011-08-24 21:07:01,False,None,False,None,1
BYCq1BPFWNW,1.58601838020037E+018,189068124.318,1503288146,2017-08-21 04:02:26,2011-08-24 21:07:01,False,None,False,None,1
BYDAc_hFqQS,1.58611348611076E+018,189079461.826,1503299483,2017-08-21 07:11:23,2011-08-24 21:07:01,False,None,True,53.553,1
ByDdr0sHhKb,2.05461640987214E+018,244929362.52,1559149450,2019-05-29 17:04:10,2011-08-24 21:08:07,False,None,True,45.18,67
BYEibR2Dl9X,1.58654437690903E+018,189130828.012,1503350849,2017-08-21 21:27:29,2011-08-24 21:07:00,False,None,True,9.009,0
ByEvm68HJSS,2.05497671279946E+018,244972313.976,1559192335,2019-05-30 04:58:55,2011-08-24 21:07:01,False,None,False,None,1
BYeWbnulL9i,1.59380997324228E+018,189996954.589,1504216976,2017-08-31 22:02:56,2011-08-24 21:07:01,False,None,False,None,1
ByG0B3vHozU,2.0555591069256E+018,245041740.766,1559261762,2019-05-31 00:16:02,2011-08-24 21:07:01,True,10,False,None,1
Byg9188HJmN,2.06292061773815E+018,245919301.24,1560139322,2019-06-10 04:02:02,2011-08-24 21:07:00,False,None,False,None,0
ByGIpCxnDWS,2.05536828479165E+018,245018992.995,1559239057,2019-05-30 17:57:37,2011-08-24 21:07:44,False,None,True,57.739,44
ByHOCgqn4PO,2.05567350008286E+018,245055377.493,1559275399,2019-05-31 04:03:19,2011-08-24 21:07:01,False,None,False,None,1
ByIqBJ-nwF9,2.05607802728186E+018,245103600.893,1559323622,2019-05-31 17:27:02,2011-08-24 21:07:01,False,None,False,None,1
ByJAtEynPLF,2.05617780239191E+018,245115495.013,1559335572,2019-05-31 20:46:12,2011-08-24 21:07:56,False,None,True,28.86,56
ByjKBlAnc-T,2.0635371431892E+018,245992796.801,1560212818,2019-06-11 00:26:58,2011-08-24 21:07:01,True,2,False,None,1
BYJUmeSF-L9,1.58789094841096E+018,189291351.844,1503511373,2017-08-23 18:02:53,2011-08-24 21:07:01,False,None,False,None,1
ByJZWvsnb-r,2.05628621907701E+018,245128419.289,1559348441,2019-06-01 00:20:41,2011-08-24 21:07:01,True,6,False,None,1
BYKLvojF0hi,1.58813347046695E+018,189320262.726,1503540284,2017-08-24 02:04:44,2011-08-24 21:07:01,False,None,False,None,1
BYKwHw3F60u,1.5882934583343E+018,189339334.766,1503559356,2017-08-24 07:22:36,2011-08-24 21:07:01,False,None,False,None,1
BylFCkQnTp4,2.06407817082419E+018,246057292.321,1560277314,2019-06-11 18:21:54,2011-08-24 21:07:01,False,None,False,None,1
BylndwHHxFR,2.06422957255708E+018,246075340.814,1560295623,2019-06-11 23:27:03,2011-08-24 21:11:22,False,None,True,5.27,262
Bylq5qjHUwj,2.06424468486916E+018,246077142.342,1560297164,2019-06-11 23:52:44,2011-08-24 21:07:01,False,None,False,None,1
ByLXldoHAs8,2.0568413843266E+018,245194600.144,1559414621,2019-06-01 18:43:41,2011-08-24 21:07:00,False,None,False,None,0
Bynwuw7noQS,2.06483327404098E+018,246147307.639,1560367329,2019-06-12 19:22:09,2011-08-24 21:07:01,False,None,False,None,1
ByoYhJqH2G4,2.06500826037875E+018,246168167.636,1560388189,2019-06-13 01:09:49,2011-08-24 21:07:01,False,None,False,None,1
ByqFebNn8ew,2.06548746013926E+018,246225292.699,1560445314,2019-06-13 17:01:54,2011-08-24 21:07:01,True,7,False,None,1
ByRVCqGHyos,2.05851904630058E+018,245394593.036,1559614614,2019-06-04 02:16:54,2011-08-24 21:07:00,True,7,False,None,0
Bys2C1-H5Pr,2.06626401895734E+018,246317865.724,1560537887,2019-06-14 18:44:47,2011-08-24 21:07:01,True,2,False,None,1
BYSMO1QFyQ5,1.59038741422428E+018,189588953.76,1503808975,2017-08-27 04:42:55,2011-08-24 21:07:01,False,None,False,None,1
BYtouOnDRjM,1.59811254143032E+018,190509860.686,1504729882,2017-09-06 20:31:22,2011-08-24 21:07:01,False,None,False,None,1
ByTYWPHH1yc,2.05909653580883E+018,245463435.15,1559683456,2019-06-04 21:24:16,2011-08-24 21:07:00,True,10,False,None,0
BYvnOMpDVDQ,1.59866889220006E+018,190576182.866,1504796204,2017-09-07 14:56:44,2011-08-24 21:07:01,False,None,True,29.946,1
ByVpza7HzE9,2.05973625810133E+018,245539695.99,1559759739,2019-06-05 18:35:39,2011-08-24 21:07:23,False,None,True,13.03,23
BYVWqZOl8BW,1.59127771367498E+018,189695085.725,1503915107,2017-08-28 10:11:47,2011-08-24 21:07:01,False,None,False,None,1
ByX--7KnKho,2.06039235756534E+018,245617909.141,1559837930,2019-06-06 16:18:50,2011-08-24 21:07:00,False,None,False,None,0
BYZ2P6cF6RR,1.59254253130427E+018,189845863.736,1504065885,2017-08-30 04:04:45,2011-08-24 21:07:01,False,None,False,None,1
BYz5piZDEyp,1.5998758357238E+018,190720061.746,1504940083,2017-09-09 06:54:43,2011-08-24 21:07:01,False,None,False,None,1
Byz6pB5HAiQ,2.06825456012126E+018,246555156.722,1560775178,2019-06-17 12:39:38,2011-08-24 21:07:01,True,2,False,None,1
By-zM6An9Ro,2.07131806593029E+018,246920355.073,1561140376,2019-06-21 18:06:16,2011-08-24 21:07:00,False,None,False,None,0
BYZOfJwjZMn,1.59236765668538E+018,189825017.057,1504045038,2017-08-29 22:17:18,2011-08-24 21:07:00,False,None,True,17,0
ByzUvVBHNrp,2.06808786720606E+018,246535285.378,1560755307,2019-06-17 07:08:27,2011-08-24 21:07:01,False,None,False,None,1
BZ4DeiGlaqg,1.61905935838122E+018,193006915.853,1507226937,2017-10-05 18:08:57,2011-08-24 21:07:01,False,None,False,None,1
Bz-7vSMnlc3,2.08937001124511E+018,249072314.649,1563292336,2019-07-16 15:52:16,2011-08-24 21:07:01,True,2,False,None,1
Bz9CTOfHVfZ,2.08883591948726E+018,249008645.95,1563228879,2019-07-15 22:14:39,2011-08-24 21:10:33,False,None,True,261.18,213
BZ9NfytFuVX,1.62051080027524E+018,193179941.21,1507399962,2017-10-07 18:12:42,2011-08-24 21:07:00,False,None,False,None,0
BZ9OXMrFLGh,1.62051460773005E+018,193180395.094,1507400416,2017-10-07 18:20:16,2011-08-24 21:07:00,False,None,False,None,0
BZAFEmuj54x,1.60330377403771E+018,191128703.837,1505348725,2017-09-14 00:25:25,2011-08-24 21:07:01,False,None,False,None,1
BZAGz_IDCXj,1.60331142809703E+018,191129616.272,1505349637,2017-09-14 00:40:37,2011-08-24 21:07:00,False,None,True,13.513,0
Bzb40nun_eI,2.07950555963719E+018,247896380.381,1562116402,2019-07-03 01:13:22,2011-08-24 21:07:01,True,3,False,None,1
BZC0rRzFpdR,1.60407608976412E+018,191220771.046,1505440792,2017-09-15 01:59:52,2011-08-24 21:07:00,False,None,True,27.611,0
BZFNYAKlPV9,1.60474766627707E+018,191300829.205,1505520850,2017-09-16 00:14:10,2011-08-24 21:07:00,False,None,True,30.321,0
BzG1ZXRA86E,2.07357951788422E+018,247189941.154,1561409962,2019-06-24 20:59:22,2011-08-24 21:07:00,True,2,Contains at least one video,None,0
BZHUNSIlGXt,1.60534066593559E+018,191371520.273,1505591541,2017-09-16 19:52:21,2011-08-24 21:07:00,False,None,True,23.69,0
BZj-5meF9tw,1.6134097287297E+018,192333427.516,1506553449,2017-09-27 23:04:09,2011-08-24 21:07:01,False,None,False,None,1
BzJqiH7n6aF,2.07437616631301E+018,247284909.047,1561505014,2019-06-25 23:23:34,2011-08-24 21:08:24,False,None,True,12.89,84
BZKtsIlF0Ge,1.6062971620732E+018,191485543.498,1505705565,2017-09-18 03:32:45,2011-08-24 21:07:01,False,None,True,45.67,1
BzLpR1ynHla,2.07493359922974E+018,247351360.229,1561571381,2019-06-26 17:49:41,2011-08-24 21:07:00,True,3,Contains at least one video,None,0
