shortcode,media_id,creation_time                  (seconds wrt IG epoch),published_time (unix),published_time     (utc),epoch_estimate    (utc),is_multiple,count,is_video,vid_duration,off_by
Bn2B5zDnsYF,1.87E+18,223003752.8,1537223774,2018-09-17 22:36:14,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BnzW1FPnq1t,1.87E+18,222914061,1537134082,2018-09-16 21:41:22,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bnxe_w8FyF6,1.87E+18,222851233.9,1537071255,2018-09-16 4:14:15,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bnvadn1lsEX,1.87E+18,222781748.2,1537002068,2018-09-15 9:01:08,2011-08-24 21:11:59,FALSE,None,TRUE,15.01,299
BnnKIGlF6ir,1.87E+18,222504747.9,1536724769,2018-09-12 3:59:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BnFxmhuFYfC,1.86E+18,221384593.6,1535604615,2018-08-30 4:50:15,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BnEepNnlVnl,1.86E+18,221341099.7,1535561121,2018-08-29 16:45:21,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BnC4aDSloHW,1.86E+18,221287498.1,1535507519,2018-08-29 1:51:59,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BnBvy36lPmr,1.86E+18,221249428.5,1535469450,2018-08-28 15:17:30,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
Bm_qRKdlmlJ,1.86E+18,221179422,1535399641,2018-08-27 19:54:01,2011-08-24 21:10:18,FALSE,None,TRUE,54.369,198
Bm3jCkNlGoA,1.85E+18,220907197,1535127218,2018-08-24 16:13:38,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BmtbGWpFKU2,1.85E+18,220567489.4,1534787511,2018-08-20 17:51:51,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BmtAayPlPks,1.85E+18,220553501,1534773522,2018-08-20 13:58:42,2011-08-24 21:07:01,TRUE,8,FALSE,None,1
BmoDCZWlB6E,1.85E+18,220387101.9,1534607123,2018-08-18 15:45:23,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
Bmndso4FgkO,1.85E+18,220367525,1534587546,2018-08-18 10:19:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BmhiVDmFY1F,1.85E+18,220168626.6,1534388648,2018-08-16 3:04:08,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BmfjxG_Fl6v,1.85E+18,220102271.9,1534322346,2018-08-15 8:39:06,2011-08-24 21:07:54,FALSE,None,TRUE,4,54
Bme-1XMFaiA,1.85E+18,220082908.1,1534302929,2018-08-15 3:15:29,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BmbUFmslZqJ,1.85E+18,219959833.4,1534179855,2018-08-13 17:04:15,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BmYVdRHlaHa,1.84E+18,219859888.3,1534079909,2018-08-12 13:18:29,2011-08-24 21:07:00,TRUE,4,FALSE,None,0
BmSE0wsFS66,1.84E+18,219649841.2,1533869862,2018-08-10 2:57:42,2011-08-24 21:07:00,TRUE,3,FALSE,None,0
BmMSb6Pl1NB,1.84E+18,219455651.1,1533675672,2018-08-07 21:01:12,2011-08-24 21:07:00,TRUE,2,Contains at least one video,None,0
BmKRODoF8yP,1.84E+18,219387904.5,1533607926,2018-08-07 2:12:06,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
BmJMTJUl_vN,1.84E+18,219351770.3,1533571792,2018-08-06 16:09:52,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BmGpSm8F7bF,1.84E+18,219266306.9,1533486328,2018-08-05 16:25:28,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
BmD6LBaFDff,1.84E+18,219174494.4,1533394516,2018-08-04 14:55:16,2011-08-24 21:07:01,TRUE,7,FALSE,None,1
Bl9ijoqFCO0,1.84E+18,218960786.5,1533180808,2018-08-02 3:33:28,2011-08-24 21:07:01,TRUE,4,Contains at least one video,None,1
Bl2akBIlCRi,1.83E+18,218721714.3,1532941736,2018-07-30 9:08:56,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
BlyIc55F673,1.83E+18,218578001.1,1532798022,2018-07-28 17:13:42,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Blw19gpBfAo,1.83E+18,218534752.3,1532754857,2018-07-28 5:14:17,2011-08-24 21:08:24,FALSE,None,TRUE,59.86,84
Blu9JGOF3OJ,1.83E+18,218471408.4,1532691430,2018-07-27 11:37:10,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BltsAtvlJND,1.83E+18,218428872.4,1532648894,2018-07-26 23:48:14,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
BlmospzFU6l,1.83E+18,218192254.2,1532412275,2018-07-24 6:04:35,2011-08-24 21:07:00,TRUE,3,Contains at least one video,None,0
Blk_hqbF59U,1.83E+18,218137113.9,1532357135,2018-07-23 14:45:35,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
BlbdKcQlK9n,1.83E+18,217817108,1532037129,2018-07-19 21:52:09,2011-08-24 21:07:00,TRUE,4,FALSE,None,0
BkaEwkZFsjW,1.81E+18,215623275.1,1529843410,2018-06-24 12:30:10,2011-08-24 21:08:54,FALSE,None,TRUE,6,114
BkQsYY_lVde,1.81E+18,215308504.2,1529528585,2018-06-20 21:03:05,2011-08-24 21:08:00,FALSE,None,TRUE,13.73,60
BjyjV6KFfN_,1.80E+18,214297132.3,1528517154,2018-06-09 4:05:54,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
BjoJYamF-2Q,1.79E+18,213947977,1528167998,2018-06-05 3:06:38,2011-08-24 21:07:00,TRUE,2,Contains at least one video,None,0
BjfTOoBF1MU,1.79E+18,213651149.8,1527871273,2018-06-01 16:41:13,2011-08-24 21:08:43,FALSE,None,TRUE,8,103
BjcjBselkOf,1.79E+18,213558769.2,1527778790,2018-05-31 14:59:50,2011-08-24 21:07:00,TRUE,3,FALSE,None,0
BjLZbpeFwCM,1.79E+18,212983313.6,1527203335,2018-05-24 23:08:55,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BjGBalyF_0N,1.79E+18,212802949.9,1527022971,2018-05-22 21:02:51,2011-08-24 21:07:01,TRUE,8,Contains at least one video,None,1
BjF8zdfFIay,1.79E+18,212800532.2,1527020553,2018-05-22 20:22:33,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BjDwREnFnXY,1.78E+18,212726850.1,1526946871,2018-05-21 23:54:31,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Bi-8bmXlKef,1.78E+18,212565455.7,1526785477,2018-05-20 3:04:37,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bi7_G7KF7Pd,1.78E+18,212466195.9,1526686217,2018-05-18 23:30:17,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bi5YrHxFv2Q,1.78E+18,212378936.3,1526598973,2018-05-17 23:16:13,2011-08-24 21:07:16,FALSE,None,TRUE,30,16
Bi1EUHKlY7s,1.78E+18,212234044.3,1526454091,2018-05-16 7:01:31,2011-08-24 21:07:26,FALSE,None,TRUE,12,26
Bi00ByCFQB2,1.78E+18,212225505.5,1526445527,2018-05-16 4:38:47,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
Bi0WxHSF5uv,1.78E+18,212210164.6,1526430186,2018-05-16 0:23:06,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
BivPvXFl5ew,1.78E+18,212038708.1,1526258729,2018-05-14 0:45:29,2011-08-24 21:07:00,TRUE,3,FALSE,None,0
BivCF5tl-vj,1.78E+18,212031552.7,1526251923,2018-05-13 22:52:03,2011-08-24 21:12:50,FALSE,None,TRUE,14,350
BisvvRXlg1t,1.78E+18,211954821.3,1526174843,2018-05-13 1:27:23,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BipmYjHlv7P,1.78E+18,211849253.3,1526069274,2018-05-11 20:07:54,2011-08-24 21:07:00,TRUE,8,FALSE,None,0
BinaPqSlSO5,1.78E+18,211775780.1,1525995801,2018-05-10 23:43:21,2011-08-24 21:07:00,TRUE,3,FALSE,None,0
Bii6SGmlpRp,1.78E+18,211624805.2,1525845111,2018-05-09 5:51:51,2011-08-24 21:11:45,FALSE,None,TRUE,12,285
BiiM5CfFXGP,1.78E+18,211601006.9,1525821028,2018-05-08 23:10:28,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BiiEzDrFkil,1.78E+18,211596763.6,1525816785,2018-05-08 21:59:45,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
BifVi2CFl9l,1.77E+18,211504880.4,1525724902,2018-05-07 20:28:22,2011-08-24 21:07:01,TRUE,6,FALSE,None,1
BiXXognlA3t,1.77E+18,211237539.9,1525457652,2018-05-04 18:14:12,2011-08-24 21:08:32,FALSE,None,TRUE,8,92
BiVWhPwhEsJ,1.77E+18,211169847.3,1525390187,2018-05-03 23:29:47,2011-08-24 21:12:19,FALSE,None,TRUE,45,319
BiNr026looE,1.77E+18,210912582.5,1525132699,2018-04-30 23:58:19,2011-08-24 21:08:36,FALSE,None,TRUE,30,96
BiNdG7NFSpb,1.77E+18,210904866.2,1525124887,2018-04-30 21:48:07,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
BiLhnM_lLbG,1.77E+18,210840118.9,1525060140,2018-04-30 3:49:00,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BiLEfzalyhm,1.77E+18,210824853.9,1525044898,2018-04-29 23:34:58,2011-08-24 21:07:24,FALSE,None,TRUE,14,24
BiJPmVNlGrt,1.77E+18,210763565.7,1524983587,2018-04-29 6:33:07,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BiH7j0QliKl,1.77E+18,210719504.9,1524939620,2018-04-28 18:20:20,2011-08-24 21:08:35,FALSE,None,TRUE,36,95
BiFGGfElg7t,1.77E+18,210624368.5,1524844390,2018-04-27 15:53:10,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
Bh8YNfIFxKK,1.76E+18,210331873.2,1524551894,2018-04-24 6:38:14,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Bh5b4fhlTf0,1.76E+18,210233135,1524453272,2018-04-23 3:14:32,2011-08-24 21:08:56,FALSE,None,TRUE,15,116
Bh5Kva2FMig,1.76E+18,210224147.8,1524444175,2018-04-23 0:42:55,2011-08-24 21:07:07,FALSE,None,TRUE,7,7
Bh5FfDglyUj,1.76E+18,210221392.3,1524441414,2018-04-22 23:56:54,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BhpnlAFFKD0,1.76E+18,209702395.9,1523922463,2018-04-16 23:47:43,2011-08-24 21:07:47,FALSE,None,TRUE,32,47
BhnBdTfFiDx,1.76E+18,209615301.1,1523835455,2018-04-15 23:37:35,2011-08-24 21:09:13,FALSE,None,TRUE,5.838,133
BhlMMoXF9QK,1.76E+18,209553822.8,1523773844,2018-04-15 6:30:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BhetsovFpdc,1.76E+18,209336505.4,1523556527,2018-04-12 18:08:47,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BheOtaolF5u,1.76E+18,209320258.9,1523540347,2018-04-12 13:39:07,2011-08-24 21:08:08,FALSE,None,TRUE,7.166,68
BhX1CydFxUL,1.75E+18,209105475.9,1523325539,2018-04-10 1:58:59,2011-08-24 21:07:43,FALSE,None,TRUE,6.933,43
BhW-bI8lD6H,1.75E+18,209076839.5,1523296905,2018-04-09 18:01:45,2011-08-24 21:07:45,FALSE,None,TRUE,10,45
BhVW1kQFrRf,1.75E+18,209022530.1,1523242587,2018-04-09 2:56:27,2011-08-24 21:07:36,FALSE,None,TRUE,4.933,36
BhPXLj0F1c4,1.75E+18,208821383.7,1523041405,2018-04-06 19:03:25,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BhCuEL9lRQt,1.75E+18,208397174.3,1522617216,2018-04-01 21:13:36,2011-08-24 21:07:21,FALSE,None,TRUE,6.166,21
BhBJCOMlD64,1.75E+18,208344205.1,1522564226,2018-04-01 6:30:26,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Bg9Q8kiFxZk,1.75E+18,208214135.4,1522434157,2018-03-30 18:22:37,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bg4v--tFOso,1.75E+18,208062635.9,1522282759,2018-03-29 0:19:19,2011-08-24 21:08:43,FALSE,None,TRUE,45,103
Bgzkh82lzXu,1.74E+18,207888858.7,1522108880,2018-03-27 0:01:20,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
BgyuB46FQOr,1.74E+18,207860284.5,1522080337,2018-03-26 16:05:37,2011-08-24 21:07:32,FALSE,None,TRUE,4.5,32
BgwuGNllspV,1.74E+18,207793211.1,1522013232,2018-03-25 21:27:12,2011-08-24 21:07:00,TRUE,2,Contains at least one video,None,0
Bgufzgsl1bm,1.74E+18,207718609,1521938630,2018-03-25 0:43:50,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BgrNfBwFV5k,1.74E+18,207608340.7,1521828362,2018-03-23 18:06:02,2011-08-24 21:07:01,TRUE,8,FALSE,None,1
BgoYUQ-FwzD,1.74E+18,207513356.4,1521733378,2018-03-22 15:42:58,2011-08-24 21:07:01,TRUE,5,FALSE,None,1
BgoGkTiFFiL,1.74E+18,207504050.6,1521724072,2018-03-22 13:07:52,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BgnJ46olhIc,1.74E+18,207472237.9,1521692259,2018-03-22 4:17:39,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
Bgj5BallIGK,1.74E+18,207362731.3,1521582781,2018-03-20 21:53:01,2011-08-24 21:07:29,FALSE,None,TRUE,5.7,29
Bgja9bJFpq8,1.74E+18,207346970,1521567034,2018-03-20 17:30:34,2011-08-24 21:07:43,FALSE,None,TRUE,6.798,43
Bge0sieFkVS,1.74E+18,207192691,1521412808,2018-03-18 22:40:08,2011-08-24 21:08:36,FALSE,None,TRUE,6.933,96
BgeUW8CFm-n,1.74E+18,207175736.8,1521395758,2018-03-18 17:55:58,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BgcppACli4Z,1.74E+18,207119786,1521339834,2018-03-18 2:23:54,2011-08-24 21:07:28,FALSE,None,TRUE,38,28
BgWnv9fl0E-,1.74E+18,206917467.8,1521137489,2018-03-15 18:11:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BgSow94lldX,1.73E+18,206783782.6,1521003804,2018-03-14 5:03:24,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BgRInQsl2nG,1.73E+18,206733371.5,1520953578,2018-03-13 15:06:18,2011-08-24 21:10:06,FALSE,None,TRUE,15,186
BgPC7wRFh-W,1.73E+18,206663284.8,1520883306,2018-03-12 19:35:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BgPCxp1lifO,1.73E+18,206663202,1520883223,2018-03-12 19:33:43,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BgMO578lUDo,1.73E+18,206568898,1520789136,2018-03-11 17:25:36,2011-08-24 21:10:37,FALSE,None,TRUE,60,217
BgKN17IlP-_,1.73E+18,206501232,1520721396,2018-03-10 22:36:36,2011-08-24 21:09:23,FALSE,None,TRUE,60,143
BgHcs8zFGvI,1.73E+18,206408359.5,1520629078,2018-03-09 20:57:58,2011-08-24 21:18:38,FALSE,None,TRUE,8,698
BgEmC6TFtXU,1.73E+18,206312594.7,1520533367,2018-03-08 18:22:47,2011-08-24 21:19:32,FALSE,None,TRUE,60,752
BgEgOhwFtqT,1.73E+18,206309544.2,1520529588,2018-03-08 17:19:48,2011-08-24 21:07:23,FALSE,None,TRUE,10,23
BgC7TtilrR9,1.73E+18,206256633.5,1520476707,2018-03-08 2:38:27,2011-08-24 21:07:53,FALSE,None,TRUE,9,53
BgBDVu9lHRA,1.73E+18,206193735.5,1520413829,2018-03-07 9:10:29,2011-08-24 21:08:13,FALSE,None,TRUE,9,73
BgAc7dDlfGN,1.73E+18,206173597.3,1520393703,2018-03-07 3:35:03,2011-08-24 21:08:25,FALSE,None,TRUE,59,85
Bf_AmmQl7CK,1.73E+18,206125192,1520345234,2018-03-06 14:07:14,2011-08-24 21:07:22,FALSE,None,TRUE,14,22
Bf99ASSl5yJ,1.73E+18,206089750.8,1520309805,2018-03-06 4:16:45,2011-08-24 21:07:34,FALSE,None,TRUE,14,34
Bf2N3eClqJg,1.73E+18,205830156,1520050177,2018-03-03 4:09:37,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Bf2NyxAl2i6,1.73E+18,205830117.5,1520050139,2018-03-03 4:08:59,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bf2NvI3F4TE,1.73E+18,205830087.8,1520050109,2018-03-03 4:08:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bf1YFvTlxbl,1.73E+18,205801961.4,1520022241,2018-03-02 20:24:01,2011-08-24 21:11:19,FALSE,None,TRUE,19,259
BfzNMSzFcC6,1.73E+18,205729139,1519949195,2018-03-02 0:06:35,2011-08-24 21:07:35,FALSE,None,TRUE,4.8,35
BfxMwyWl0TJ,1.73E+18,205661804.8,1519881826,2018-03-01 5:23:46,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BfscJ5pFcRH,1.72E+18,205502102.7,1519722159,2018-02-27 9:02:39,2011-08-24 21:07:36,FALSE,None,TRUE,10,36
BfrKljwFqcr,1.72E+18,205459337.7,1519679556,2018-02-26 21:12:36,2011-08-24 21:10:18,FALSE,None,TRUE,15,198
BfNEHiPlaFq,1.72E+18,204449313.1,1518669591,2018-02-15 4:39:51,2011-08-24 21:11:17,FALSE,None,TRUE,15,257
BfH_3kLF_m_,1.71E+18,204279312.9,1518499397,2018-02-13 5:23:17,2011-08-24 21:08:04,FALSE,None,TRUE,60,64
BfFKLwnlfiS,1.71E+18,204184057.9,1518404079,2018-02-12 2:54:39,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Be3-eHdFyHL,1.71E+18,203741709.2,1517961766,2018-02-07 0:02:46,2011-08-24 21:07:36,FALSE,None,TRUE,10,36
Be3bHWtFQZP,1.71E+18,203723172.7,1517943194,2018-02-06 18:53:14,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Be3aHbyl_eY,1.71E+18,203722649.1,1517942670,2018-02-06 18:44:30,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Be3ZYvRFM25,1.71E+18,203722266.5,1517942288,2018-02-06 18:38:08,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Be3YzXAFLfR,1.71E+18,203721960.3,1517941982,2018-02-06 18:33:02,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Be3YZYFlhlR,1.71E+18,203721747.5,1517941769,2018-02-06 18:29:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Be3X_xLFo2r,1.71E+18,203721537.7,1517941559,2018-02-06 18:25:59,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeyyF34F0wO,1.71E+18,203567447,1517787468,2018-02-04 23:37:48,2011-08-24 21:07:00,TRUE,7,FALSE,None,0
BexFc9EFLhI,1.71E+18,203510488.7,1517730660,2018-02-04 7:51:00,2011-08-24 21:09:31,FALSE,None,TRUE,60,151
BerrpBzFLWq,1.71E+18,203329184,1517549205,2018-02-02 5:26:45,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
Beo6NM3FcNy,1.70E+18,203236157,1517456178,2018-02-01 3:36:18,2011-08-24 21:07:00,TRUE,5,FALSE,None,0
BeblCXzF7Hf,1.70E+18,202788850.7,1517008872,2018-01-26 23:21:12,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeZvrmlF4Ux,1.70E+18,202727322.4,1516947344,2018-01-26 6:15:44,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BeXchJzFkhJ,1.70E+18,202650166.5,1516870188,2018-01-25 8:49:48,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeV8mCqFvFi,1.70E+18,202599874.9,1516819896,2018-01-24 18:51:36,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeV8fNUF89V,1.70E+18,202599818.9,1516819840,2018-01-24 18:50:40,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeV8a_hlOYQ,1.70E+18,202599784.4,1516819806,2018-01-24 18:50:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeV8Wf8F8YW,1.70E+18,202599747.6,1516819769,2018-01-24 18:49:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeV8PO3FvJx,1.70E+18,202599688,1516819709,2018-01-24 18:48:29,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BeV8JNUlFSZ,1.70E+18,202599638.7,1516819660,2018-01-24 18:47:40,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeV8DRLl1Gd,1.70E+18,202599590,1516819611,2018-01-24 18:46:51,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BeUwadXlgM2,1.70E+18,202559934.1,1516780054,2018-01-24 7:47:34,2011-08-24 21:08:39,FALSE,None,TRUE,10,99
BeT_Wq-Fd6x,1.70E+18,202534213,1516754416,2018-01-24 0:40:16,2011-08-24 21:10:03,FALSE,None,TRUE,58,183
BeSR7qQFmqs,1.70E+18,202476844.3,1516696866,2018-01-23 8:41:06,2011-08-24 21:07:01,TRUE,3,Contains at least one video,None,1
BeMQLBKls9c,1.70E+18,202274595,1516494616,2018-01-21 0:30:16,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeGzcHIFSYe,1.70E+18,202091758.5,1516311780,2018-01-18 21:43:00,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
BeE_5Rml2rE,1.69E+18,202031180,1516251201,2018-01-18 4:53:21,2011-08-24 21:07:01,TRUE,3,Contains at least one video,None,1
BeDvXSvFsay,1.69E+18,201988958.6,1516208980,2018-01-17 17:09:40,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BeBfSnjFGvB,1.69E+18,201913422.8,1516133576,2018-01-16 20:12:56,2011-08-24 21:09:13,FALSE,None,TRUE,20,133
BeA12itlI6z,1.69E+18,201891697,1516111794,2018-01-16 14:09:54,2011-08-24 21:08:17,FALSE,None,TRUE,35,77
Bd6_lxBl6R9,1.69E+18,201695475.8,1515915497,2018-01-14 7:38:17,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bd6TlmMl9iQ,1.69E+18,201672405.8,1515892538,2018-01-14 1:15:38,2011-08-24 21:08:52,FALSE,None,TRUE,60,112
BdTWjLWFZHT,1.68E+18,200365336,1514585357,2017-12-29 22:09:17,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bc-q5znlEKv,1.67E+18,199671364,1513891385,2017-12-21 21:23:05,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
Bc785USlFcg,1.67E+18,199580133.9,1513800262,2017-12-20 20:04:22,2011-08-24 21:08:48,FALSE,None,TRUE,4,108
Bc6JK-YlrFa,1.67E+18,199519461.2,1513739685,2017-12-20 3:14:45,2011-08-24 21:10:23,FALSE,None,TRUE,19,203
Bc5spM7l_Ke,1.67E+18,199504504.4,1513724526,2017-12-19 23:02:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bc5l6Pdl4KN,1.67E+18,199500974,1513720995,2017-12-19 22:03:15,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Bc5fP_KleiK,1.67E+18,199497482.1,1513717503,2017-12-19 21:05:03,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Bc5X7cqll3V,1.67E+18,199493643.9,1513713665,2017-12-19 20:01:05,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bc5Pi67l-oI,1.67E+18,199489248.6,1513709270,2017-12-19 18:47:50,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bc39rVZFSOw,1.67E+18,199446325.9,1513666347,2017-12-19 6:52:27,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bc2Q7gkF7xg,1.67E+18,199389311,1513609392,2017-12-18 15:03:12,2011-08-24 21:08:00,FALSE,None,TRUE,10,60
Bc18TDpl-Mn,1.67E+18,199378493.9,1513598564,2017-12-18 12:02:44,2011-08-24 21:07:50,FALSE,None,TRUE,10,50
Bcya2XpFBwj,1.67E+18,199260294.1,1513480379,2017-12-17 3:12:59,2011-08-24 21:08:04,FALSE,None,TRUE,32,64
BcvgkuuFYib,1.67E+18,199162632,1513382737,2017-12-16 0:05:37,2011-08-24 21:08:24,FALSE,None,TRUE,60,84
BcpnCzxFYNx,1.67E+18,198964697.6,1513184835,2017-12-13 17:07:15,2011-08-24 21:08:57,FALSE,None,TRUE,16,117
BcSyPoSFCZS,1.66E+18,198198817.8,1512418922,2017-12-04 20:22:02,2011-08-24 21:08:24,FALSE,None,TRUE,60,84
BcIZJ2iFpFi,1.66E+18,197850119,1512070140,2017-11-30 19:29:00,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
BcGBo6TFhHV,1.66E+18,197770681.6,1511990703,2017-11-29 21:25:03,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
BcEoRbzlzoV,1.66E+18,197723827.7,1511943849,2017-11-29 8:24:09,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BcBZHzVlHnD,1.66E+18,197615221.2,1511835294,2017-11-28 2:14:54,2011-08-24 21:07:52,FALSE,None,TRUE,14,52
BcAYUuoFq_k,1.66E+18,197581248.3,1511801473,2017-11-27 16:51:13,2011-08-24 21:10:24,FALSE,None,TRUE,60,204
Bb46TdKF3ID,1.66E+18,197330628.2,1511550667,2017-11-24 19:11:07,2011-08-24 21:07:18,FALSE,None,TRUE,13,18
BbzbWCylFZJ,1.65E+18,197146624.4,1511366646,2017-11-22 16:04:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BbuwouhFTLu,1.65E+18,196990015.3,1511210037,2017-11-20 20:33:57,2011-08-24 21:07:01,TRUE,8,FALSE,None,1
Bbs4PIKlkKg,1.65E+18,196926891,1511146912,2017-11-20 3:01:52,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BbltHuRldRg,1.65E+18,196686182.2,1510906203,2017-11-17 8:10:03,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BbfuLrKlEHz,1.65E+18,196485412.2,1510705433,2017-11-15 0:23:53,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BbewmljFc5M,1.65E+18,196453126.9,1510673148,2017-11-14 15:25:48,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BbdNxuzlx3j,1.65E+18,196401313.6,1510621335,2017-11-14 1:02:15,2011-08-24 21:07:01,FALSE,None,TRUE,44.711,1
BbLCCw3llDW,1.64E+18,195791181.9,1510011203,2017-11-06 23:33:23,2011-08-24 21:07:01,FALSE,None,TRUE,59.935,1
BbKFri9l69-,1.64E+18,195759534.5,1509979556,2017-11-06 14:45:56,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Ba4YTALl9_e,1.64E+18,195165315.1,1509385336,2017-10-30 17:42:16,2011-08-24 21:07:00,FALSE,None,TRUE,60.018,0
Ba4TrHhFq3S,1.64E+18,195162891.2,1509382912,2017-10-30 17:01:52,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BaxQEqflsJk,1.64E+18,194926122.3,1509146144,2017-10-27 23:15:44,2011-08-24 21:07:01,FALSE,None,TRUE,4.8,1
BarI8-_F_Lq,1.63E+18,194721062.8,1508941084,2017-10-25 14:18:04,2011-08-24 21:07:01,FALSE,None,TRUE,8.866,1
BamlHIGFavt,1.63E+18,194568053.8,1508788075,2017-10-23 19:47:55,2011-08-24 21:07:01,FALSE,None,TRUE,59.435,1
